account,date,daily_pnl,trades_count,win_rate,avg_trade_size,long_ratio,sentiment,frequency_segment,pnl_std,consistency_segment,profit_bucket,sentiment_encoded
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,14,0.0,3150.0064285714284,0.0,Extreme Greed,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,31,0.0,3206.451290322581,0.0,Extreme Greed,Frequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,1,0.0,24880.0,0.0,Extreme Greed,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,28,0.0,4121.142857142857,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,35,0.0,3422.0648571428574,0.0,Greed,Frequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,1,0.0,28677.0,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,6,0.0,9450.001666666667,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,34,0.0,2406.462941176471,0.0,Greed,Frequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,14,0.0,5006.2699999999995,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,15,0.0,2392.239333333333,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,3,0.0,8894.193333333335,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,6,0.0,6065.75,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,1,0.0,2128.95,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,8,0.0,2863.6875,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,25,0.0,2910.8484000000003,0.0,Extreme Greed,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,1,1.0,38563.98,1.0,Greed,Infrequent,23406.44232359817,Inconsistent,1,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,2,0.0,2258.9,1.0,Extreme Greed,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,14,0.0,3981.5714285714284,1.0,Extreme Greed,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,55,0.2909090909090909,1671.9961818181819,0.2909090909090909,Greed,Frequent,23406.44232359817,Inconsistent,1,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,1,0.0,11300.0,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,70,0.5428571428571428,1620.264857142857,0.5428571428571428,Greed,Frequent,23406.44232359817,Inconsistent,1,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,37,0.0,837.1502702702703,0.0,Greed,Frequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,1,0.0,15000.0,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,54,0.0,772.9157407407408,0.46296296296296297,Fear,Frequent,23406.44232359817,Inconsistent,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,24,0.0,2206.1225,0.0,Fear,Infrequent,23406.44232359817,Inconsistent,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,5,0.0,3058.91,0.2,Neutral,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,7,0.0,1628.5714285714287,1.0,Neutral,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,6,0.0,1650.0,1.0,Neutral,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,9,0.0,701.2211111111111,1.0,Neutral,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,18,0.0,374.33,0.0,Greed,Infrequent,23406.44232359817,Inconsistent,0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,14,0.0,1038.095,0.9285714285714286,Neutral,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,137,0.9927007299270073,1940.033503649635,1.0,Fear,Frequent,23406.44232359817,Inconsistent,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,1,1.0,23710.0,1.0,Extreme Fear,Infrequent,23406.44232359817,Inconsistent,1,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,13,1.0,2059.193846153846,1.0,Extreme Fear,Infrequent,23406.44232359817,Inconsistent,1,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,3,0.6666666666666666,7567.57,1.0,Extreme Fear,Infrequent,23406.44232359817,Inconsistent,1,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,14,0.0,791.3578571428571,0.7142857142857143,Extreme Fear,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,25,1.0,1366.0404,1.0,Fear,Infrequent,23406.44232359817,Inconsistent,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,16,0.625,3784.509375,1.0,Fear,Infrequent,23406.44232359817,Inconsistent,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,155,0.4967741935483871,3030.0763225806454,1.0,Extreme Fear,Frequent,23406.44232359817,Inconsistent,1,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,10,0.0,496.50100000000003,1.0,Fear,Infrequent,23406.44232359817,Inconsistent,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,7,0.0,480.2857142857143,1.0,Fear,Infrequent,23406.44232359817,Inconsistent,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,21,0.0,232.88047619047617,0.9047619047619048,Fear,Infrequent,23406.44232359817,Inconsistent,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,35,0.0,678.8711428571429,0.17142857142857143,Extreme Fear,Frequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,1,0.0,5925.5,0.0,Neutral,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,12,0.0,1581.1591666666666,0.0,Fear,Infrequent,23406.44232359817,Inconsistent,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,5,0.0,2040.0,0.0,Neutral,Infrequent,23406.44232359817,Inconsistent,0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,3,1.0,2675.8333333333335,1.0,Fear,Infrequent,23406.44232359817,Inconsistent,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,6,1.0,1444.0666666666666,1.0,Fear,Infrequent,23406.44232359817,Inconsistent,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,44,1.0,825.0,0.7045454545454546,Fear,Frequent,23406.44232359817,Inconsistent,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,55,0.8545454545454545,1135.2727272727273,0.8545454545454545,Fear,Frequent,23406.44232359817,Inconsistent,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,17,0.4117647058823529,1703.0882352941176,0.4117647058823529,Fear,Infrequent,23406.44232359817,Inconsistent,0,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,9,0.1111111111111111,169.64555555555555,0.4444444444444444,Neutral,Infrequent,4762.374293945578,Consistent,0,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,48,0.2916666666666667,1125.4704166666668,0.5833333333333334,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,2,0.5,4627.9,0.5,Neutral,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,2,0.5,1034.4299999999998,0.5,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,88,0.8977272727272727,2478.8488636363636,0.3068181818181818,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,52,0.9423076923076923,1469.9592307692308,0.9423076923076923,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,170,0.8588235294117647,2730.2580588235296,0.6176470588235294,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,64,0.84375,3161.86234375,0.390625,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,97,0.6288659793814433,1619.0532989690723,0.3917525773195876,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,95,0.8,2488.1485263157892,0.4,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,35,0.7714285714285715,3363.1262857142856,0.37142857142857144,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,21,0.7142857142857143,4668.662857142857,0.2857142857142857,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,86,0.46511627906976744,4279.456162790698,0.38372093023255816,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,143,0.958041958041958,776.966013986014,0.916083916083916,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,5,0.0,896.0260000000001,0.4,Greed,Infrequent,4762.374293945578,Consistent,0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,37,0.918918918918919,5180.734324324325,0.7297297297297297,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,55,0.34545454545454546,3759.7450909090912,0.6,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,45,0.8666666666666667,3802.380666666667,0.6888888888888889,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,109,0.8899082568807339,3402.198532110092,0.5504587155963303,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,137,0.9343065693430657,3452.370072992701,0.27007299270072993,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,24,0.875,2510.5745833333335,0.875,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,79,0.6835443037974683,4946.1478481012655,0.45569620253164556,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,287,0.8815331010452961,5485.087665505226,0.5609756097560976,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,180,0.9055555555555556,4676.724,0.3055555555555556,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,82,0.8780487804878049,3990.4636585365856,0.5975609756097561,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,67,0.8805970149253731,2740.047462686567,0.2835820895522388,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,117,0.8290598290598291,5625.459401709401,0.7094017094017094,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,42,0.6904761904761905,5237.472619047619,0.9047619047619048,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,42,0.9285714285714286,4202.844047619047,0.2857142857142857,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,8,0.875,12880.10625,0.125,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,17,0.8823529411764706,11756.876470588235,0.11764705882352941,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,35,0.9142857142857143,7132.707714285714,0.37142857142857144,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,7,0.8571428571428571,705.8557142857143,0.8571428571428571,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,6,0.8333333333333334,8540.285,0.16666666666666666,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,10,0.5,18098.891,0.5,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,59,0.9491525423728814,2446.8210169491526,0.3898305084745763,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,23,0.9565217391304348,4256.877391304348,0.9565217391304348,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,19,0.7894736842105263,4873.274210526315,0.7894736842105263,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,111,0.9819819819819819,1572.7824324324324,0.018018018018018018,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,11,0.0,1163.5172727272727,0.6363636363636364,Extreme Greed,Infrequent,4762.374293945578,Consistent,0,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,10,0.9,1530.983,0.9,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,45,0.9777777777777777,2246.753777777778,0.022222222222222223,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,48,0.8333333333333334,4260.021458333334,0.14583333333333334,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,2,0.5,3443.955,0.5,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,82,0.9146341463414634,3723.111585365854,0.08536585365853659,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,2,0.5,24387.135,0.5,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,93,0.7634408602150538,2815.611935483871,0.07526881720430108,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,71,0.8591549295774648,4651.021830985916,0.39436619718309857,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,43,0.6976744186046512,1637.1216279069768,0.5348837209302325,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,38,0.9210526315789473,6344.664210526315,0.39473684210526316,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,46,0.9347826086956522,3952.523695652174,0.6739130434782609,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,14,0.9285714285714286,6968.785000000001,0.9285714285714286,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,12,0.3333333333333333,3366.369166666667,0.16666666666666666,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,7,0.14285714285714285,47.215714285714284,0.42857142857142855,Neutral,Infrequent,4762.374293945578,Consistent,0,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,2,0.5,41.15,0.5,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,1,0.0,47.59,0.0,Greed,Infrequent,4762.374293945578,Consistent,0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,3,0.3333333333333333,46.46,0.6666666666666666,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,1,0.0,10.56,0.0,Extreme Greed,Infrequent,4762.374293945578,Consistent,0,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,1,0.0,11.97,1.0,Greed,Infrequent,4762.374293945578,Consistent,0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,7,0.42857142857142855,16.731428571428573,0.42857142857142855,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,153,0.9607843137254902,1401.238888888889,0.26143790849673204,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,23,0.34782608695652173,7024.881304347826,0.5217391304347826,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,52,0.07692307692307693,3563.27,0.5576923076923077,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,26,0.9615384615384616,4533.178461538461,0.3076923076923077,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,36,0.027777777777777776,1667.6102777777778,0.3055555555555556,Extreme Greed,Frequent,4762.374293945578,Consistent,0,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,14,0.9285714285714286,469.7357142857143,0.07142857142857142,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,10,0.4,5082.063,0.5,Extreme Greed,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,67,0.9552238805970149,1978.6264179104478,0.5671641791044776,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,115,0.9478260869565217,1492.9519130434783,0.8695652173913043,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,235,0.8723404255319149,2927.3372765957447,0.17872340425531916,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,219,0.8995433789954338,1042.2276712328767,0.9223744292237442,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,8,0.5,1607.23625,0.5,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,51,0.9803921568627451,1163.6007843137254,0.9803921568627451,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,53,0.9433962264150944,3870.1449056603774,0.32075471698113206,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,232,0.9525862068965517,2729.2947413793104,0.9439655172413793,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,49,0.9183673469387755,4625.799183673469,0.5510204081632653,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,50,0.94,4342.4238000000005,0.06,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,9,0.4444444444444444,4696.798888888889,0.4444444444444444,Greed,Infrequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,33,0.21212121212121213,7728.827272727272,0.696969696969697,Extreme Greed,Frequent,4762.374293945578,Consistent,0,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,409,0.9657701711491442,1671.0059413202935,0.46454767726161367,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,35,0.9714285714285714,2301.3917142857144,0.02857142857142857,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,137,0.9416058394160584,1282.6185401459854,0.38686131386861317,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,128,0.953125,1981.91671875,0.7734375,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,37,0.918918918918919,3275.1991891891894,0.08108108108108109,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,36,0.7777777777777778,1330.8616666666667,0.2222222222222222,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,134,0.8208955223880597,2169.4271641791042,0.4626865671641791,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,172,0.6976744186046512,2295.991569767442,0.5348837209302325,Extreme Greed,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,148,0.7702702702702703,4026.3325675675674,0.7702702702702703,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,351,0.7492877492877493,2940.937606837607,0.2849002849002849,Fear,Frequent,4762.374293945578,Consistent,1,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,76,0.9736842105263158,1605.050657894737,0.02631578947368421,Greed,Frequent,4762.374293945578,Consistent,1,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,20,0.75,2107.2529999999997,0.25,Neutral,Infrequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,73,0.273972602739726,4675.59698630137,0.547945205479452,Neutral,Frequent,4762.374293945578,Consistent,1,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,58,0.7068965517241379,3997.0581034482757,0.10344827586206896,Fear,Frequent,4762.374293945578,Consistent,1,0.0
